CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C67154	C63321	Neutrophil (N) relative	RELATED	VX
C67154	C63321	Neutrophil (NE)	EXACT	VX
C67154	C63321	Neutrophil (NEU)	EXACT	VX
C67154	C63321	Neutrophil (NEUA)	EXACT	VX
C67154	C63321	Neutrophil (NEUT)	EXACT	VX
C67154	C63321	Neutrophil (NEUTR)	EXACT	VX
C67154	C63321	Neutrophil (NEUTRO)	EXACT	VX
C67154	C63321	Neutrophil (NLEU)	EXACT	VX
C67154	C63321	Neutrophil (NPER)	RELATED	VX
C67154	C63321	Neutrophil (Neu)	EXACT	VX
C67154	C63321	Neutrophil (Neut A)	EXACT	VX
C67154	C63321	Neutrophil (Neut)	EXACT	VX
C67154	C63321	Neutrophil (Neut),	EXACT	VX
C67154	C63321	Neutrophil (Neutr)	EXACT	VX
C67154	C63321	Neutrophil (Neutro)	EXACT	VX
C67154	C63321	Neutrophil (PN)	RELATED	VX
C67154	C63321	Neutrophil (TNEU)	EXACT	VX
C67154	C63321	Neutrophil absolute	EXACT	VX
C67154	C63321	Neutrophil absolute (NEUT AB)	RELATED	VX
C67154	C63321	Neutrophil absolute count	EXACT	VX
C67154	C63321	Neutrophil absolute count (NEUA)	RELATED	VX
C67154	C63321	Neutrophil cell count (NEUT)	EXACT	VX
C67154	C63321	Neutrophil count	EXACT	VX
C67154	C63321	Neutrophil count (BNEU)	RELATED	VX
C67154	C63321	Neutrophil count (NEUT)	EXACT	VX
C67154	C63321	Neutrophil count (NEUTC)	RELATED	VX
C67154	C63321	Neutrophil count (NEUTS)	EXACT	VX
C67154	C63321	Neutrophil count (Neutro)	EXACT	VX
C67154	C63321	Neutrophil count (automatic)	RELATED	VX
C67154	C63321	Neutrophil count absolute	EXACT	VX
C67154	C63321	Neutrophil counts	EXACT	VX
C67154	C63321	Neutrophil granulocytes (N)	EXACT	VX
C67154	C63321	Neutrophil numbers	NARROW	VX
C67154	C63321	Neutrophil percent	RELATED	VX
C67154	C63321	Neutrophil percent (NEUP)	RELATED	VX
C67154	C63321	Neutrophil percentage (NEU)	RELATED	VX
C67154	C63321	Neutrophil percentage (NEUP)	RELATED	VX
C67154	C63321	Neutrophil percentage (NPER)	EXACT	VX
C67154	C63321	Neutrophil relative (RNEU)	RELATED	VX
C67154	C63321	Neutrophil's	RELATED	VX
C67154	C63321	Neutrophil, absolute	EXACT	VX
C67154	C63321	Neutrophil, percent	RELATED	VX
C67154	C63321	Neutrophile	EXACT	VX
C67154	C63321	Neutrophile abs	EXACT	VX
C67154	C63321	Neutrophiles	EXACT	VX
C67154	C63321	Neutrophiles (ANEU)	RELATED	VX
C67154	C63321	Neutrophiles (N)	EXACT	VX
C67154	C63321	Neutrophiles (NEU)	EXACT	VX
C67154	C63321	Neutrophiles (NEUT)	EXACT	VX
C67154	C63321	Neutrophiles (NEUT) (post-surgery)	NARROW	VX
C67154	C63321	Neutrophiles (NEUT) (pre-surgery)	NARROW	VX
C67154	C63321	Neutrophiles (NEUTRO)	EXACT	VX
C67154	C63321	Neutrophiles (NLEU)	EXACT	VX
C67154	C63321	Neutrophiles (Neu)	EXACT	VX
C67154	C63321	Neutrophiles (Neut)	EXACT	VX
C67154	C63321	Neutrophiles (Neutr)	RELATED	VX
C67154	C63321	Neutrophiles (PN)	RELATED	VX
C67154	C63321	Neutrophiles (TNEU)	RELATED	VX
C67154	C63321	Neutrophiles non-segmented	RELATED	VX
C67154	C63321	Neutrophilic Granulocytes (NEUT)	EXACT	VX
C67154	C63321	Neutrophilic granulocyte count	RELATED	VX
C67154	C63321	Neutrophilic granulocytes (Neut)	EXACT	VX
C67154	C63321	Neutrophils	EXACT	VX
C67154	C63321	Neutrophils  (N)	EXACT	VX
C67154	C63321	Neutrophils  (NEUTRO)	EXACT	VX
C67154	C63321	Neutrophils %	EXACT	VX
C67154	C63321	Neutrophils % (NEUT%)	RELATED	VX
C67154	C63321	Neutrophils (% NEUT)	EXACT	VX
C67154	C63321	Neutrophils (%)	EXACT	VX
C67154	C63321	Neutrophils (%NEU)	RELATED	VX
C67154	C63321	Neutrophils (%NEUTRO)	EXACT	VX
C67154	C63321	Neutrophils (ANEU)	EXACT	VX
C67154	C63321	Neutrophils (ANEUT)	EXACT	VX
C67154	C63321	Neutrophils (BNEU)	RELATED	VX
C67154	C63321	Neutrophils (Differential N)	EXACT	VX
C67154	C63321	Neutrophils (N Abs)	EXACT	VX
C67154	C63321	Neutrophils (N%)	RELATED	VX
C67154	C63321	Neutrophils (N)	EXACT	VX
C67154	C63321	Neutrophils (N)	EXACT	VX
C67154	C63321	Neutrophils (N.abs.)	EXACT	VX
C67154	C63321	Neutrophils (NEU%)	RELATED	VX
C67154	C63321	Neutrophils (NEU)	EXACT	VX
C67154	C63321	Neutrophils (NEUP)	EXACT	VX
C67154	C63321	Neutrophils (NEUT AB)	EXACT	VX
C67154	C63321	Neutrophils (NEUT%)	RELATED	VX
C67154	C63321	Neutrophils (NEUT(S))	EXACT	VX
C67154	C63321	Neutrophils (NEUT)	EXACT	VX
C67154	C63321	Neutrophils (NEUTA)	EXACT	VX
C67154	C63321	Neutrophils (NEUTR)	EXACT	VX
C67154	C63321	Neutrophils (NEUTRO)	EXACT	VX
C67154	C63321	Neutrophils (NEUTS)	EXACT	VX
C67154	C63321	Neutrophils (NEUT_ABS)	EXACT	VX
C67154	C63321	Neutrophils (NLEU)	EXACT	VX
C67154	C63321	Neutrophils (NPER)	RELATED	VX
C67154	C63321	Neutrophils (Neo)	EXACT	VX
C67154	C63321	Neutrophils (Neu)	EXACT	VX
C67154	C63321	Neutrophils (Neut A)	EXACT	VX
C67154	C63321	Neutrophils (Neut)	EXACT	VX
C67154	C63321	Neutrophils (Neut. se)	EXACT	VX
C67154	C63321	Neutrophils (Neutr)	EXACT	VX
C67154	C63321	Neutrophils (Neutro)	EXACT	VX
C67154	C63321	Neutrophils (Neutrophil)	EXACT	VX
C67154	C63321	Neutrophils (Neuts)	EXACT	VX
C67154	C63321	Neutrophils (PN)	EXACT	VX
C67154	C63321	Neutrophils (PNE)	RELATED	VX
C67154	C63321	Neutrophils (TNEU)	EXACT	VX
C67154	C63321	Neutrophils (abs)	EXACT	VX
C67154	C63321	Neutrophils (absolute)	EXACT	VX
C67154	C63321	Neutrophils (non-segmented	RELATED	VX
C67154	C63321	Neutrophils (non-segmented)	RELATED	VX
C67154	C63321	Neutrophils (rod-form)	RELATED	VX
C67154	C63321	Neutrophils N	EXACT	VX
C67154	C63321	Neutrophils NEUT	EXACT	VX
C67154	C63321	Neutrophils Percent (N)	RELATED	VX
C67154	C63321	Neutrophils Percent (NEU%)	NARROW	VX
C67154	C63321	Neutrophils S (N S)	RELATED	VX
C67154	C63321	Neutrophils St (N St)	RELATED	VX
C67154	C63321	Neutrophils abs	EXACT	VX
C67154	C63321	Neutrophils abs (ABNEUT)	EXACT	VX
C67154	C63321	Neutrophils abs (NEUT )	EXACT	VX
C67154	C63321	Neutrophils abs (Neut)	EXACT	VX
C67154	C63321	Neutrophils abs (Neutro)	EXACT	VX
C67154	C63321	Neutrophils abs.	EXACT	VX
C67154	C63321	Neutrophils absolute	EXACT	VX
C67154	C63321	Neutrophils absolute (N abs)	RELATED	VX
C67154	C63321	Neutrophils absolute(Neua)	EXACT	VX
C67154	C63321	Neutrophils count	EXACT	VX
C67154	C63321	Neutrophils counts	EXACT	VX
C67154	C63321	Neutrophils juvenile	NARROW	VX
C67154	C63321	Neutrophils non segmented	RELATED	VX
C67154	C63321	Neutrophils non-segmented	RELATED	VX
C67154	C63321	Neutrophils numbers	EXACT	VX
C67154	C63321	Neutrophils percent	RELATED	VX
C67154	C63321	Neutrophils percent (N)	RELATED	VX
C67154	C63321	Neutrophils percent (NEU%)	RELATED	VX
C67154	C63321	Neutrophils percent (NEU)	EXACT	VX
C67154	C63321	Neutrophils percent (NEUT)	RELATED	VX
C67154	C63321	Neutrophils percent (Neup)	RELATED	VX
C67154	C63321	Neutrophils rel. (Neutro)	RELATED	VX
C67154	C63321	Neutrophils relative	RELATED	VX
C67154	C63321	Neutrophils relative (N%)	RELATED	VX
C67154	C63321	Neutrophils relative (N)	RELATED	VX
C67154	C63321	Neutrophils total	RELATED	VX
C67154	C63321	Neutrophils% (N)	EXACT	VX
C67154	C63321	Neutrophils( N)	EXACT	VX
C67154	C63321	Neutrophils( NEUT)	EXACT	VX
C67154	C63321	Neutrophils(NLEU)	EXACT	VX
C67154	C63321	Neutrophils(non-segmented)	RELATED	VX
C67154	C63321	Neutrophils, absolute	EXACT	VX
C67154	C63321	Neutrophil¿s	RELATED	VX
C67154	C63321	Neutrophylis	RELATED	VX
C67154	C63321	Neutrophyls (N)	EXACT	VX
C67154	C63321	Neutrrophil count	RELATED	VX
C67154	C63321	PNEU	NARROW	VX
C67154	C63321	Percentage of neutrophils	RELATED	VX
C67154	C63321	Relative neutrophils	RELATED	VX
C67154	C63321	Total neutrophil	EXACT	VX
C67154	C63321	Total neutrophil (TNEU)	EXACT	VX
C67154	C63321	Total neutrophil count	EXACT	VX
C67154	C63321	Total neutrophil count (TN)	RELATED	VX
C67154	C63321	Total neutrophil count (TNEU)	EXACT	VX
C67154	C63321	Total neutrophil count(TNEU(	EXACT	VX
C67154	C63321	Total neutrophiles (TNEU)	EXACT	VX
C67154	C63321	Total neutrophils	EXACT	VX
C67154	C63321	Total neutrophils (TNEU)	EXACT	VX
C67154	C63321	WBC differential (neutrophil)	EXACT	VX
C67154	C64431	% Serum albumin (Alb.)	RELATED	VX
C67154	C64431	% serum albumin  (ALB)	RELATED	VX
C67154	C64431	ALB	RELATED	VX
C67154	C64431	ALB	EXACT	SEND
C67154	C64431	ALB (A)	EXACT	VX
C67154	C64431	ALB (R)	NARROW	VX
C67154	C64431	ALB(A)	EXACT	VX
C67154	C64431	ALB(R)	EXACT	VX
C67154	C64431	ALB-A	EXACT	VX
C67154	C64431	ALB-R	NARROW	VX
C67154	C64431	ALB: Albumin	EXACT	VX
C67154	C64431	ALBS protein fraction	NARROW	VX
C67154	C64431	ALBUMIN	EXACT	VX
C67154	C64431	ALBc	EXACT	VX
C67154	C64431	Absolute albumin	RELATED	VX
C67154	C64431	Absolute albumin (Abs Alb)	RELATED	VX
C67154	C64431	Absolute values Albumin (Abs Alb)	RELATED	VX
C67154	C64431	Alb	RELATED	VX
C67154	C64431	Alb (eph)	NARROW	VX
C67154	C64431	Alb.	RELATED	VX
C67154	C64431	Albumen (Alb)	RELATED	VX
C67154	C64431	Albumin	EXACT	VX
C67154	C64431	Albumin	EXACT	VX
C67154	C64431	Albumin  (ALBUMIN)	RELATED	VX
C67154	C64431	Albumin %	EXACT	VX
C67154	C64431	Albumin % of Control	RELATED	VX
C67154	C64431	Albumin (% ALB)	RELATED	VX
C67154	C64431	Albumin (%ALB)	RELATED	VX
C67154	C64431	Albumin (ALB%)	RELATED	VX
C67154	C64431	Albumin (ALB)	RELATED	VX
C67154	C64431	Albumin (ALB)	RELATED	VX
C67154	C64431	Albumin (ALB-P)	EXACT	VX
C67154	C64431	Albumin (ALB-P) (post-surgery)	RELATED	VX
C67154	C64431	Albumin (ALB-P) (pre-surgery)	RELATED	VX
C67154	C64431	Albumin (ALBUMIN)	RELATED	VX
C67154	C64431	Albumin (Alb(eph))	NARROW	VX
C67154	C64431	Albumin (Alb)	RELATED	VX
C67154	C64431	Albumin (Alb) BD	NARROW	VX
C67154	C64431	Albumin (Alb)]	RELATED	VX
C67154	C64431	Albumin (Alb-el)	RELATED	VX
C67154	C64431	Albumin (Alb.)	EXACT	VX
C67154	C64431	Albumin (Album)	EXACT	VX
C67154	C64431	Albumin (Albumin)	RELATED	VX
C67154	C64431	Albumin (NALB)	EXACT	VX
C67154	C64431	Albumin (Plasma)	NARROW	VX
C67154	C64431	Albumin (S-Alb)	NARROW	VX
C67154	C64431	Albumin (SEL ALB)	RELATED	VX
C67154	C64431	Albumin (Serum)	NARROW	VX
C67154	C64431	Albumin (abs.)	RELATED	VX
C67154	C64431	Albumin (absolute	RELATED	VX
C67154	C64431	Albumin (absolute)	RELATED	VX
C67154	C64431	Albumin (color.)	RELATED	VX
C67154	C64431	Albumin (colour)	RELATED	VX
C67154	C64431	Albumin (colour.)	EXACT	VX
C67154	C64431	Albumin (eph)	NARROW	VX
C67154	C64431	Albumin (protein electrophoresis)	RELATED	VX
C67154	C64431	Albumin (rel.)	RELATED	VX
C67154	C64431	Albumin (relative)	RELATED	VX
C67154	C64431	Albumin ALB	RELATED	VX
C67154	C64431	Albumin Fraction	RELATED	VX
C67154	C64431	Albumin Protein	EXACT	VX
C67154	C64431	Albumin abs.	RELATED	VX
C67154	C64431	Albumin absolute	RELATED	VX
C67154	C64431	Albumin alfa	NARROW	VX
C67154	C64431	Albumin alfa 2	NARROW	VX
C67154	C64431	Albumin beta	NARROW	VX
C67154	C64431	Albumin bsolute	EXACT	VX
C67154	C64431	Albumin concentration (ALB)	RELATED	VX
C67154	C64431	Albumin concentration (CHEM ALB)	RELATED	VX
C67154	C64431	Albumin concentration (Chem alb)	RELATED	VX
C67154	C64431	Albumin electrophoresis	RELATED	VX
C67154	C64431	Albumin gamma	NARROW	VX
C67154	C64431	Albumin in serum (relative)	RELATED	VX
C67154	C64431	Albumin in urine collected	NARROW	VX
C67154	C64431	Albumin rel.	RELATED	VX
C67154	C64431	Albumin relative	RELATED	VX
C67154	C64431	Albumin total	RELATED	VX
C67154	C64431	Albumin, abs.	RELATED	VX
C67154	C64431	Albumin, maximal	RELATED	VX
C67154	C64431	Albumin, minimal	RELATED	VX
C67154	C64431	Albumin, rel.	NARROW	VX
C67154	C64431	Albumine (absolute)	RELATED	VX
C67154	C64431	Albumins	EXACT	VX
C67154	C64431	Albumins (Alb)	RELATED	VX
C67154	C64431	Albunin (ALBUMIN)	EXACT	VX
C67154	C64431	Alfa 1 albumin	NARROW	VX
C67154	C64431	Alfa 2 albumin	NARROW	VX
C67154	C64431	Almumin (absolute)	RELATED	VX
C67154	C64431	Beta  albumin	NARROW	VX
C67154	C64431	Gamma albumin	NARROW	VX
C67154	C64431	Maximal albumin	NARROW	VX
C67154	C64431	Mean albumin	NARROW	VX
C67154	C64431	Microalbumin	RELATED	VX
C67154	C64431	Microalbumin (MALB)	RELATED	VX
C67154	C64431	Minimal albumin	NARROW	VX
C67154	C64431	Plasma albumin	NARROW	VX
C67154	C64431	Plasma albumin (PALB)	NARROW	VX
C67154	C64431	Pre-Albumin (PreAlb)	NARROW	VX
C67154	C64431	Protein (Albumine)	NARROW	VX
C67154	C64431	Protein (Albumine) (sq)	NARROW	VX
C67154	C64431	Protein (Albumine)(sq)	RELATED	VX
C67154	C64431	Protein (albumin)	EXACT	VX
C67154	C64431	Protein (albumine)	EXACT	VX
C67154	C64431	Protein (albumine) (sq)	NARROW	VX
C67154	C64431	Protein electrophoresis, albumin (ALB)	RELATED	VX
C67154	C64431	Protein(albumine)	EXACT	VX
C67154	C64431	Protein, albumin	EXACT	VX
C67154	C64431	Protien (albumin)	EXACT	VX
C67154	C64431	Relative albumin	RELATED	VX
C67154	C64431	Relative albumin	RELATED	VX
C67154	C64431	S-Albumin (S-ALB)	NARROW	VX
C67154	C64431	S-Albumin (S-Alb)	NARROW	VX
C67154	C64431	S-albumin	NARROW	VX
C67154	C64431	S-albumin (S-A/G)	RELATED	VX
C67154	C64431	S-albumin (S-ALB)	NARROW	VX
C67154	C64431	S-albumin (S-Alb)	RELATED	VX
C67154	C64431	S-albumin, massc., (S-Alb)	NARROW	VX
C67154	C64431	SERUM ALBUMIN	RELATED	VX
C67154	C64431	Serum albumin	RELATED	VX
C67154	C64431	Serum albumin (ALB)	RELATED	VX
C67154	C64431	Serum albumins	RELATED	VX
C67154	C64431	Total albumin	EXACT	VX
C67154	C64431	Total serum albumin (Protein)	RELATED	VX
C67154	C64431	albumin	EXACT	VX
C67154	C64432	ALK PHOS	EXACT	VX
C67154	C64432	ALK PHOS TASE	EXACT	VX
C67154	C64432	ALK PHOS'TASE	EXACT	VX
C67154	C64432	ALK PHOS:Alkaline phosphatase	EXACT	VX
C67154	C64432	ALK PHOSPHATASE	EXACT	VX
C67154	C64432	ALK PHOSTASE	EXACT	VX
C67154	C64432	ALK Phos'tase	EXACT	VX
C67154	C64432	ALK-P:G	NARROW	VX
C67154	C64432	ALK. PHOS	EXACT	VX
C67154	C64432	ALK. PHOS.	EXACT	VX
C67154	C64432	ALK. PHOSPHATASE	RELATED	VX
C67154	C64432	ALK.P	EXACT	VX
C67154	C64432	ALK.PHOS	EXACT	VX
C67154	C64432	ALK.PHOS.	EXACT	VX
C67154	C64432	ALK.PHOSPHATASE	EXACT	VX
C67154	C64432	ALKALINE PHOSPHATASE	EXACT	VX
C67154	C64432	ALKALINE PHOSPHATASE: G	RELATED	VX
C67154	C64432	ALKALINE PHOSPHATASE:G	RELATED	VX
C67154	C64432	ALKALINEPHOS'TSE	EXACT	VX
C67154	C64432	ALKP	RELATED	VX
C67154	C64432	ALKPHOS	EXACT	VX
C67154	C64432	ALK_PHOS	EXACT	VX
C67154	C64432	ALP	RELATED	VX
C67154	C64432	ALP	RELATED	VX
C67154	C64432	ALP	EXACT	SEND
C67154	C64432	ALP (1 hour postdose)	RELATED	VX
C67154	C64432	ALP (24 hour postdose)	RELATED	VX
C67154	C64432	ALP (30 min postdose)	RELATED	VX
C67154	C64432	ALP (5 min postdose)	RELATED	VX
C67154	C64432	ALP (alkaline phosphatase)	RELATED	VX
C67154	C64432	ALP (initial control 1)	RELATED	VX
C67154	C64432	ALP (initial control 2)	RELATED	VX
C67154	C64432	ALP (predose)	RELATED	VX
C67154	C64432	ALP activity	RELATED	VX
C67154	C64432	ALP bone	NARROW	VX
C67154	C64432	ALP: Alk. phosphatase	EXACT	VX
C67154	C64432	ALP: Alkal. Phosphatase	EXACT	VX
C67154	C64432	ALP: Alkal. phosphatase	EXACT	VX
C67154	C64432	ALP: Alkaline Phosphatase	EXACT	VX
C67154	C64432	ALP: Alkaline phosphatase	EXACT	VX
C67154	C64432	ALP: Alkanine phophatase	EXACT	VX
C67154	C64432	ALPI	EXACT	VX
C67154	C64432	APb	EXACT	VX
C67154	C64432	APh	EXACT	VX
C67154	C64432	AlP.	RELATED	VX
C67154	C64432	Alcaline phosphatase	RELATED	VX
C67154	C64432	Alk phos bodan, alkaline phosphatase	RELATED	VX
C67154	C64432	Alk phosphatase	EXACT	VX
C67154	C64432	Alk. P	EXACT	VX
C67154	C64432	Alk. Phosph.	EXACT	VX
C67154	C64432	Alk. Phosphatase	RELATED	VX
C67154	C64432	Alk. phos.	EXACT	VX
C67154	C64432	Alk. phosph.	EXACT	VX
C67154	C64432	Alk. phosphatase	RELATED	VX
C67154	C64432	Alk.phosphatase	EXACT	VX
C67154	C64432	Alkalina phosphatase	EXACT	VX
C67154	C64432	Alkaline  phosphatase	EXACT	VX
C67154	C64432	Alkaline Phosphatase	EXACT	VX
C67154	C64432	Alkaline Phosphatase (ALKPH)	RELATED	VX
C67154	C64432	Alkaline Phosphatase (ALP)	EXACT	VX
C67154	C64432	Alkaline Phosphatase (AP)	RELATED	VX
C67154	C64432	Alkaline Phosphatase (Alk Phos)	EXACT	VX
C67154	C64432	Alkaline Phosphatases (SAP)	RELATED	VX
C67154	C64432	Alkaline Phosphotase	EXACT	VX
C67154	C64432	Alkaline aminopeptidase (ALP)	EXACT	VX
C67154	C64432	Alkaline aminotransferase	EXACT	VX
C67154	C64432	Alkaline aminotransferase (ALP)	EXACT	VX
C67154	C64432	Alkaline phophatases	EXACT	VX
C67154	C64432	Alkaline phospatase	EXACT	VX
C67154	C64432	Alkaline phospatase (ALP)	EXACT	VX
C67154	C64432	Alkaline phosph (Al.P.)	EXACT	VX
C67154	C64432	Alkaline phosphalase	EXACT	VX
C67154	C64432	Alkaline phosphatas (ALPI)	EXACT	VX
C67154	C64432	Alkaline phosphatase	EXACT	MedDRA
C67154	C64432	Alkaline phosphatase	EXACT	VX
C67154	C64432	Alkaline phosphatase	EXACT	VX
C67154	C64432	Alkaline phosphatase  (ALP)	EXACT	VX
C67154	C64432	Alkaline phosphatase  (Aph)	RELATED	VX
C67154	C64432	Alkaline phosphatase % of Control	RELATED	VX
C67154	C64432	Alkaline phosphatase (A.P)	RELATED	VX
C67154	C64432	Alkaline phosphatase (A.P.)	RELATED	VX
C67154	C64432	Alkaline phosphatase (A.Phos)	RELATED	VX
C67154	C64432	Alkaline phosphatase (A/P)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALAT)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALCPHOS)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALCPHOS)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALK P)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALK PHOS )	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALK PHOS'TASE)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALK PHOS)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALK POS)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALK)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALK. PHOS.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALK. PHOSPH.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALK. PHOSPHATASE)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALK. Phosph.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALKP)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALKP-ASE)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALKPH)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALKPHOS)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALP	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALP)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALP)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALP) (post-surgery)	NARROW	VX
C67154	C64432	Alkaline phosphatase (ALP) (pre-surgery)	NARROW	VX
C67154	C64432	Alkaline phosphatase (ALP) BD	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALP) isoenzyme B	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALP) isoenzyme other	RELATED	VX
C67154	C64432	Alkaline phosphatase (ALPI)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALPN)	EXACT	VX
C67154	C64432	Alkaline phosphatase (ALT)	EXACT	VX
C67154	C64432	Alkaline phosphatase (AP)	RELATED	VX
C67154	C64432	Alkaline phosphatase (APL)	EXACT	VX
C67154	C64432	Alkaline phosphatase (APh)	RELATED	VX
C67154	C64432	Alkaline phosphatase (APh)	RELATED	VX
C67154	C64432	Alkaline phosphatase (ASP)	RELATED	VX
C67154	C64432	Alkaline phosphatase (Al. P)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Al.P)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Al.P.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (AlP)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alcphos)	RELATED	VX
C67154	C64432	Alkaline phosphatase (Alh. phos)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk P)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk PHOS)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk Phos)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk)	RELATED	VX
C67154	C64432	Alkaline phosphatase (Alk. Phos)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk. Phos.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk. Phosph.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk. phosph.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk.Phos.)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alk.Phosph)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Alp)	EXACT	VX
C67154	C64432	Alkaline phosphatase (Aph)	RELATED	VX
C67154	C64432	Alkaline phosphatase (Apl)	EXACT	VX
C67154	C64432	Alkaline phosphatase (B-ALP)	EXACT	VX
C67154	C64432	Alkaline phosphatase (IFCC)	EXACT	VX
C67154	C64432	Alkaline phosphatase (IFCC) (ALPI)	EXACT	VX
C67154	C64432	Alkaline phosphatase (NALK)	EXACT	VX
C67154	C64432	Alkaline phosphatase (PAL)	RELATED	VX
C67154	C64432	Alkaline phosphatase (S-ALP)	EXACT	VX
C67154	C64432	Alkaline phosphatase (SAP)	RELATED	VX
C67154	C64432	Alkaline phosphatase (UALP)	EXACT	VX
C67154	C64432	Alkaline phosphatase (USAP)	EXACT	VX
C67154	C64432	Alkaline phosphatase (aP)	RELATED	VX
C67154	C64432	Alkaline phosphatase (alp)	EXACT	VX
C67154	C64432	Alkaline phosphatase ALP	RELATED	VX
C67154	C64432	Alkaline phosphatase IFCC (ALPI)	NARROW	VX
C67154	C64432	Alkaline phosphatase activity	RELATED	VX
C67154	C64432	Alkaline phosphatase activity (ALP)	RELATED	VX
C67154	C64432	Alkaline phosphatase activity (AP)	EXACT	VX
C67154	C64432	Alkaline phosphatase per sample (USAP)	RELATED	VX
C67154	C64432	Alkaline phosphatase, enzc.	NARROW	VX
C67154	C64432	Alkaline phosphatase.	EXACT	VX
C67154	C64432	Alkaline phosphatase/sample	RELATED	VX
C67154	C64432	Alkaline phosphatase/sample (USAP)	NARROW	VX
C67154	C64432	Alkaline phosphatasem (ALP)	EXACT	VX
C67154	C64432	Alkaline phosphatases	EXACT	VX
C67154	C64432	Alkaline phosphatases (ALP)	RELATED	VX
C67154	C64432	Alkaline phosphatases (AP)	EXACT	VX
C67154	C64432	Alkaline phosphatases (SAP)	RELATED	VX
C67154	C64432	Alkaline phosphate	RELATED	VX
C67154	C64432	Alkaline phosphotase ( Alk Phos)	EXACT	VX
C67154	C64432	Alkaline phosphotase (aP)	EXACT	VX
C67154	C64432	Alkalne phosphatase	RELATED	VX
C67154	C64432	IFCC alkaline phosphatase	NARROW	VX
C67154	C64432	P-ALP	NARROW	VX
C67154	C64432	P. alcal.	EXACT	VX
C67154	C64432	Plasma ALP	RELATED	VX
C67154	C64432	Plasma alkaline phosphatase	NARROW	VX
C67154	C64432	Plasma alkaline phosphatase (ALP)	RELATED	VX
C67154	C64432	Plasma alkaline phosphatase (Alk.P)	RELATED	VX
C67154	C64432	Plasma alkaline phosphatase (PALK)	NARROW	VX
C67154	C64432	Plasma alkaline phosphatase (PAP)	RELATED	VX
C67154	C64432	S-ALP	NARROW	VX
C67154	C64432	S-Alkaline phosphatase (S-ALP)	NARROW	VX
C67154	C64432	S-alcaline phosphatase (S-ALP)	RELATED	VX
C67154	C64432	S-alkaline phosphatase	NARROW	VX
C67154	C64432	S-alkaline phosphatase (S-ALP)	NARROW	VX
C67154	C64432	S-alkaline phosphatase (S-AP)	NARROW	VX
C67154	C64432	S-alkaline phosphatase, catc., (S-ALP)	NARROW	VX
C67154	C64432	SAP	EXACT	VX
C67154	C64432	SAP:ALKALINE PHOSPHATASE	EXACT	VX
C67154	C64432	Serum Alkaline Phosphatase (ALK.PHOS)	NARROW	VX
C67154	C64432	Serum Alkaline Phosphatase (SAP)	EXACT	VX
C67154	C64432	Serum akaline phosphatase (SAP)	NARROW	VX
C67154	C64432	Serum alkaline phosphatase	RELATED	VX
C67154	C64432	Serum alkaline phosphatase (ALK. PHOSP)	RELATED	VX
C67154	C64432	Serum alkaline phosphatase (SAP)	RELATED	VX
C67154	C64432	Serum alkaline phosphatase activity	RELATED	VX
C67154	C64432	Urinary ALP	NARROW	VX
C67154	C64432	Urinary alkaline phosphatase (AP)	NARROW	VX
